date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:53	36/36	---M--	200	added ('OK')	text/plain	date:Fri,%2026%20Apr%202019%2012:17:52%20GMT	https://www.iot-lab.info/robots.txt		(from )
14:17:54	20309/20309	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:17:52%20GMT	https://www.iot-lab.info/	www.iot-lab.info/index.html	(from )
14:17:54	43/43	---M--	200	added ('OK')	text/plain	date:Fri,%2026%20Apr%202019%2012:17:53%20GMT	https://www.iot-lab.info/xmlrpc.php	www.iot-lab.info/xmlrpc.php	(from https://www.iot-lab.info/)
14:17:54	4909/4909	---M-Z	200	added ('OK')	text/css	etag:%22132d-54ad9f3e7b2c0-gzip%22	https://www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/swipebox.css?ver=4.1	www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/swipebox2f54.css	(from https://www.iot-lab.info/)
14:17:54	1159/1159	---M-Z	200	added ('OK')	text/css	etag:%22487-54ad9f3dbcbe0-gzip%22	https://www.iot-lab.info/wp-content/plugins/table-of-contents-plus/screen.css?ver=1404	www.iot-lab.info/wp-content/plugins/table-of-contents-plus/screen6149.css	(from https://www.iot-lab.info/)
14:17:54	11106/11106	---M-Z	200	added ('OK')	text/css	etag:%222b62-54ad9f4348aa0-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/style.css?ver=4.1	www.iot-lab.info/wp-content/themes/alienship-1.2.5/style2f54.css	(from https://www.iot-lab.info/)
14:17:54	109518/109518	---M-Z	200	added ('OK')	text/css	etag:%221abce-54ad9f439f940-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/css/bootstrap.min.css?ver=0.1	www.iot-lab.info/wp-content/themes/alienship-1.2.5/css/bootstrap.minb3e8.css	(from https://www.iot-lab.info/)
14:17:55	6379/6379	---M-Z	200	added ('OK')	text/css	etag:%2218eb-56b98f97ab9a0-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/styleb3e8.css	(from https://www.iot-lab.info/)
14:17:55	2539/2539	---M-Z	200	added ('OK')	text/css	etag:%229eb-5532e59aa5f20-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/onelab.css?ver=4.1	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/onelab2f54.css	(from https://www.iot-lab.info/)
14:17:55	95807/95807	---M-Z	200	added ('OK')	application/javascript	etag:%221763f-54ad9f4ba6440-gzip%22	https://www.iot-lab.info/wp-includes/js/jquery/jquery.js?ver=1.11.1	www.iot-lab.info/wp-includes/js/jquery/jquery90f9.js	(from https://www.iot-lab.info/)
14:17:55	7200/7200	---M-Z	200	added ('OK')	application/javascript	etag:%221c20-54ad9f4bb1020-gzip%22	https://www.iot-lab.info/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1	www.iot-lab.info/wp-includes/js/jquery/jquery-migrate.min1576.js	(from https://www.iot-lab.info/)
14:17:55	9589/9589	---M-Z	200	added ('OK')	application/javascript	etag:%222575-54ad9f3e7e1a0-gzip%22	https://www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/jquery.swipebox.min.js?ver=4.1	www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/jquery.swipebox.min2f54.js	(from https://www.iot-lab.info/)
14:17:56	4904/4904	---M-Z	200	added ('OK')	application/javascript	etag:%221328-54ad9f3ed5040-gzip%22	https://www.iot-lab.info/wp-content/plugins/responsive-lightbox/js/front.js?ver=4.1	www.iot-lab.info/wp-content/plugins/responsive-lightbox/js/front2f54.js	(from https://www.iot-lab.info/)
14:17:56	1502/1502	---M-Z	200	added ('OK')	application/javascript	etag:%225de-5532e59aa3fe0-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/js/bootstrap-hover-dropdown.min.js?ver=4.1	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/js/bootstrap-hover-dropdown.min2f54.js	(from https://www.iot-lab.info/)
14:17:56	1262/1262	---M-Z	200	added ('OK')	text/html	etag:%224ee-5868e2a8e4c40-gzip%22	https://www.iot-lab.info/testbed/dashboard.php	www.iot-lab.info/testbed/dashboard.html	(from https://www.iot-lab.info/)
14:17:56	12000/12000	---M--	200	added ('OK')	image/png	etag:%222ee0-5532e59aa3fe0%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/templates/parts/fit-iotlab3.png	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/templates/parts/fit-iotlab3.png	(from https://www.iot-lab.info/)
14:17:57	1262/1262	---M-Z	200	added ('OK')	text/html	etag:%224ee-5868e2a8e4c40-gzip%22	https://www.iot-lab.info/testbed/drawgantt	www.iot-lab.info/testbed/drawgantt.html	(from https://www.iot-lab.info/)
14:17:57	1262/1262	---M-Z	200	added ('OK')	text/html	etag:%224ee-5868e2a8e4c40-gzip%22	https://www.iot-lab.info/testbed/signup	www.iot-lab.info/testbed/signup.html	(from https://www.iot-lab.info/)
14:17:57	1812094/1812094	---M--	200	added ('OK')	image/png	etag:%221ba67e-5532e59aa4f80%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/img_header/lille_8035.png	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/img_header/lille_8035.png	(from https://www.iot-lab.info/)
14:17:57	45975/45975	---M--	200	added ('OK')	image/png	etag:%22b397-57ff4e9fc6f80%22	https://www.iot-lab.info/wp-content/uploads/2019/01/carte-home-295x300.png	www.iot-lab.info/wp-content/uploads/2019/01/carte-home-295x300.png	(from https://www.iot-lab.info/)
14:17:57	97535/97535	---M--	200	added ('OK')	image/png	etag:%2217cff-54ad9f2368820%22	https://www.iot-lab.info/wp-content/uploads/2014/10/lille_8035-300x199.png	www.iot-lab.info/wp-content/uploads/2014/10/lille_8035-300x199.png	(from https://www.iot-lab.info/)
14:17:58	19132/19132	---M--	200	added ('OK')	image/jpeg	etag:%224abc-54ad9f160aa20%22	https://www.iot-lab.info/wp-content/uploads/2013/10/IMG_3423_DxO_bis-300x200.jpg	www.iot-lab.info/wp-content/uploads/2013/10/IMG_3423_DxO_bis-300x200.jpg	(from https://www.iot-lab.info/)
14:17:58	87554/87554	---M--	200	added ('OK')	image/svg+xml	etag:%2215602-5532e59aa3fe0%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/templates/parts/fit+fit-iotlab.svg	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/templates/parts/fit+fit-iotlab.svg	(from https://www.iot-lab.info/)
14:17:58	10555/10555	---M--	200	added ('OK')	image/svg+xml	etag:%22293b-5532e59aa3fe0%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/templates/parts/fit-white.svg	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/templates/parts/fit-white.svg	(from https://www.iot-lab.info/)
14:17:58	5638/5638	---M-Z	200	added ('OK')	application/javascript	etag:%221606-54ad9f3de8b00-gzip%22	https://www.iot-lab.info/wp-content/plugins/table-of-contents-plus/front.js?ver=1404	www.iot-lab.info/wp-content/plugins/table-of-contents-plus/front6149.js	(from https://www.iot-lab.info/)
14:17:58	31819/31819	---M-Z	200	added ('OK')	application/javascript	etag:%227c4b-54ad9f4351740-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/js/bootstrap.min.js?ver=3.1.1	www.iot-lab.info/wp-content/themes/alienship-1.2.5/js/bootstrap.minb12b.js	(from https://www.iot-lab.info/)
14:17:59	233/233	---M-Z	200	added ('OK')	application/javascript	etag:%22e9-54ad9f435c320-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/js/alienship-helper.js?ver=1.0.0	www.iot-lab.info/wp-content/themes/alienship-1.2.5/js/alienship-helper8a54.js	(from https://www.iot-lab.info/)
14:17:59	727/727	---M-Z	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	https://www.iot-lab.info/comments/feed/	www.iot-lab.info/comments/feed/index.html	(from https://www.iot-lab.info/)
14:17:59	26960/26960	---M-Z	200	added ('OK')	text/xml	etag:%2266f4b862084df353f71e02afb7e4c722-gzip%22	https://www.iot-lab.info/feed/	www.iot-lab.info/feed/index.html	(from https://www.iot-lab.info/)
14:18:00	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-54ad9f3e7c260%22	https://www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/img/loader.gif	www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/img/loader.gif	(from https://www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/swipebox.css?ver=4.1)
14:18:00	32538/32538	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:17:58%20GMT	https://www.iot-lab.info/news/	www.iot-lab.info/news/index.html	(from https://www.iot-lab.info/)
14:18:00	17470/17470	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:17:59%20GMT	https://www.iot-lab.info/what-is-iot-lab/	www.iot-lab.info/what-is-iot-lab/index.html	(from https://www.iot-lab.info/)
14:18:00	17933/17933	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:17:59%20GMT	https://www.iot-lab.info/deployment/	www.iot-lab.info/deployment/index.html	(from https://www.iot-lab.info/)
14:18:00	729/729	---M--	200	added ('OK')	image/png	etag:%222d9-54ad9f3e7c260%22	https://www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/img/icons.png	www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/img/icons.png	(from https://www.iot-lab.info/wp-content/plugins/responsive-lightbox/assets/swipebox/source/swipebox.css?ver=4.1)
14:18:00	1490/1490	---M--	200	added ('OK')	image/png	etag:%225d2-54ad9f4322940%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/img/quote.png	www.iot-lab.info/wp-content/themes/alienship-1.2.5/img/quote.png	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/style.css?ver=4.1)
14:18:01	23835/23835	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:17:59%20GMT	https://www.iot-lab.info/hardware/	www.iot-lab.info/hardware/index.html	(from https://www.iot-lab.info/)
14:18:01	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224f6f-54ad9f433afe0%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.eot	www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.eot	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/css/bootstrap.min.css?ver=0.1)
14:18:01	20066/20066	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:17:59%20GMT	https://www.iot-lab.info/robots/	www.iot-lab.info/robots/index.html	(from https://www.iot-lab.info/)
14:18:01	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224f6f-54ad9f433afe0%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.eot?	www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/css/bootstrap.min.css?ver=0.1)
14:18:01	20287/20287	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:17:59%20GMT	https://www.iot-lab.info/about-us/	www.iot-lab.info/about-us/index.html	(from https://www.iot-lab.info/)
14:18:01	23320/23320	---M--	200	added ('OK')	application/font-woff	etag:%225b18-54ad9f433bf80%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.woff	www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.woff	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/css/bootstrap.min.css?ver=0.1)
14:18:01	41280/41280	---M--	200	added ('OK')	application/font-sfnt	etag:%22a140-54ad9f4330400%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.ttf	www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.ttf	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/css/bootstrap.min.css?ver=0.1)
14:18:02	62927/62927	---M--	200	added ('OK')	image/svg+xml	etag:%22f5cf-54ad9f433dec0%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.svg	www.iot-lab.info/wp-content/themes/alienship-1.2.5/fonts/glyphicons-halflings-regular.svg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5/css/bootstrap.min.css?ver=0.1)
14:18:02	413/413	---M-Z	200	added ('OK')	text/css	etag:%2219d-5532e59aa5f20-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/fonts/opensans_bold_macroman/stylesheet.css	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/fonts/opensans_bold_macroman/stylesheet.css	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:02	19352/19352	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:01%20GMT	https://www.iot-lab.info/dev-center/	www.iot-lab.info/dev-center/index.html	(from https://www.iot-lab.info/)
14:18:02	179698/179698	---M--	200	added ('OK')	image/jpeg	etag:%222bdf2-54ad9f2b3c6a0%22	https://www.iot-lab.info/wp-content/uploads/2014/01/1280px-Grenoble_-panorama.jpg	www.iot-lab.info/wp-content/uploads/2014/01/1280px-Grenoble_-panorama.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:02	84795/84795	---M--	200	added ('OK')	image/jpeg	etag:%2214b3b-54ad9f2aef440%22	https://www.iot-lab.info/wp-content/uploads/2014/01/Grand-Place_Lille_panorama.jpg	www.iot-lab.info/wp-content/uploads/2014/01/Grand-Place_Lille_panorama.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:02	91073/91073	---M--	200	added ('OK')	image/jpeg	etag:%22163c1-54ad9f2b25f40%22	https://www.iot-lab.info/wp-content/uploads/2014/01/1024px-Strasbourg_-_Ponts_Couverts_vus_de_la_terrasse_panoramique.jpg	www.iot-lab.info/wp-content/uploads/2014/01/1024px-Strasbourg_-_Ponts_Couverts_vus_de_la_terrasse_panoramique.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:02	245344/245344	---M--	200	added ('OK')	image/jpeg	etag:%223be60-54ad9f26b05a0%22	https://www.iot-lab.info/wp-content/uploads/2014/02/1024px-Place_Saint_Anne_Rennes.jpg	www.iot-lab.info/wp-content/uploads/2014/02/1024px-Place_Saint_Anne_Rennes.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:03	84334/84334	---M--	200	added ('OK')	image/jpeg	etag:%221496e-54ad9f27c3be0%22	https://www.iot-lab.info/wp-content/uploads/2014/02/Pont_des_Arts_Paris.jpg	www.iot-lab.info/wp-content/uploads/2014/02/Pont_des_Arts_Paris.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:03	37151/37151	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:02%20GMT	https://www.iot-lab.info/tutorials/	www.iot-lab.info/tutorials/index.html	(from https://www.iot-lab.info/)
14:18:03	412615/412615	---M--	200	added ('OK')	image/jpeg	etag:%2264bc7-54ad9f3883d40%22	https://www.iot-lab.info/wp-content/uploads/2016/05/Campus_Ecole_polytechnique_de_palaiseau.jpg	www.iot-lab.info/wp-content/uploads/2016/05/Campus_Ecole_polytechnique_de_palaiseau.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:03	126772/126772	---M--	200	added ('OK')	image/jpeg	etag:%221ef34-54ad9f36cf4e0%22	https://www.iot-lab.info/wp-content/uploads/2016/05/panorama_lyon-1024x368.jpg	www.iot-lab.info/wp-content/uploads/2016/05/panorama_lyon-1024x368.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:04	854/854	---M-Z	200	added ('OK')	text/css	etag:%22356-5532e59aa5f20-gzip%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/fonts/ubuntu/stylesheet.css	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/fonts/ubuntu/stylesheet.css	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/onelab.css?ver=4.1)
14:18:04	174755/174755	---M--	200	added ('OK')	image/jpeg	etag:%222aaa3-54ad9f358e040%22	https://www.iot-lab.info/wp-content/uploads/2016/07/Berlin_Panorama_Cropped.jpg	www.iot-lab.info/wp-content/uploads/2016/07/Berlin_Panorama_Cropped.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/style.css?ver=0.1)
14:18:04	22868/22868	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:03%20GMT	https://www.iot-lab.info/operating-systems/	www.iot-lab.info/operating-systems/index.html	(from https://www.iot-lab.info/)
14:18:04	20700/20700	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Apr%202019%2012:18:03%20GMT	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/img_header/bg-home1.jpg	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/img_header/bg-home1.jpg	(from https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/onelab.css?ver=4.1)
14:18:04	8700/8700	---M-Z	200	added ('OK')	text/css	etag:%2221fc-5868e2a7f0a00-gzip%22	https://www.iot-lab.info/testbed/css/app.d838dc6e.css	www.iot-lab.info/testbed/css/app.d838dc6e.css	(from https://www.iot-lab.info/testbed/dashboard.php)
14:18:04	16030/16030	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:03%20GMT	https://www.iot-lab.info/libraries/	www.iot-lab.info/libraries/index.html	(from https://www.iot-lab.info/)
14:18:04	173473/173473	---M-Z	200	added ('OK')	text/css	etag:%222a5a1-5868e2a8e4c40-gzip%22	https://www.iot-lab.info/testbed/css/chunk-vendors.c333d7fa.css	www.iot-lab.info/testbed/css/chunk-vendors.c333d7fa.css	(from https://www.iot-lab.info/testbed/dashboard.php)
14:18:04	277082/277082	---M-Z	200	added ('OK')	application/javascript	etag:%2243a5a-5868e2aacd0c0-gzip%22	https://www.iot-lab.info/testbed/js/app.3dbba19f.js	www.iot-lab.info/testbed/js/app.3dbba19f.js	(from https://www.iot-lab.info/testbed/dashboard.php)
14:18:05	7090/7090	---M--	200	added ('OK')	image/png	etag:%221bb2-58473bf26d560%22	https://www.iot-lab.info/wp-content/uploads/2019/03/terminal_icon-150x150.png	www.iot-lab.info/wp-content/uploads/2019/03/terminal_icon-150x150.png	(from https://www.iot-lab.info/news/)
14:18:05	14937/14937	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:04%20GMT	https://www.iot-lab.info/drivers/	www.iot-lab.info/drivers/index.html	(from https://www.iot-lab.info/)
14:18:05	6764/6764	---M--	200	added ('OK')	image/jpeg	etag:%221a6c-57fbb7eba0f40%22	https://www.iot-lab.info/wp-content/uploads/2019/01/fit-lille-cube-1-150x150.jpg	www.iot-lab.info/wp-content/uploads/2019/01/fit-lille-cube-1-150x150.jpg	(from https://www.iot-lab.info/news/)
14:18:05	1524829/1524829	---MCZ	200	added ('OK')	application/javascript	etag:%2217445d-5868e2abc1300-gzip%22	https://www.iot-lab.info/testbed/js/chunk-vendors.abb22408.js	www.iot-lab.info/testbed/js/chunk-vendors.abb22408.js	(from https://www.iot-lab.info/testbed/dashboard.php)
14:18:05	10549/10549	---M--	200	added ('OK')	image/jpeg	etag:%222935-57b3d5ff831e0%22	https://www.iot-lab.info/wp-content/uploads/2018/11/saclay_deploy_small-150x150.jpg	www.iot-lab.info/wp-content/uploads/2018/11/saclay_deploy_small-150x150.jpg	(from https://www.iot-lab.info/news/)
14:18:05	7451/7451	---M--	200	added ('OK')	image/jpeg	etag:%221d1b-576ed1ea7b7a0%22	https://www.iot-lab.info/wp-content/uploads/2018/09/Sans-titre-150x150.jpg	www.iot-lab.info/wp-content/uploads/2018/09/Sans-titre-150x150.jpg	(from https://www.iot-lab.info/news/)
14:18:06	8575/8575	---M--	200	added ('OK')	image/jpeg	etag:%22217f-56c2941081160%22	https://www.iot-lab.info/wp-content/uploads/2018/05/en.b-l072z-lrwan1-150x150.jpg	www.iot-lab.info/wp-content/uploads/2018/05/en.b-l072z-lrwan1-150x150.jpg	(from https://www.iot-lab.info/news/)
14:18:06	3359/3359	---M--	200	added ('OK')	image/png	etag:%22d1f-56b9f949ab420%22	https://www.iot-lab.info/wp-content/uploads/2018/05/tools-150x150.png	www.iot-lab.info/wp-content/uploads/2018/05/tools-150x150.png	(from https://www.iot-lab.info/news/)
14:18:06	9503/9503	---M--	200	added ('OK')	image/jpeg	etag:%22251f-54ad9f31975e0%22	https://www.iot-lab.info/wp-content/uploads/2015/10/ipv6-150x150.jpg	www.iot-lab.info/wp-content/uploads/2015/10/ipv6-150x150.jpg	(from https://www.iot-lab.info/news/)
14:18:06	5211/5211	---M--	200	added ('OK')	image/jpeg	etag:%22145b-5655326c1fe60%22	https://www.iot-lab.info/wp-content/uploads/2018/02/Inria-0231-419-150x150.jpg	www.iot-lab.info/wp-content/uploads/2018/02/Inria-0231-419-150x150.jpg	(from https://www.iot-lab.info/news/)
14:18:07	17100/17100	---M--	200	added ('OK')	image/svg+xml	etag:%2242cc-5532e59aa3fe0%22	https://www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/templates/parts/fit-iotlab-complete.svg	www.iot-lab.info/wp-content/themes/alienship-1.2.5-child/templates/parts/fit-iotlab-complete.svg	(from https://www.iot-lab.info/what-is-iot-lab/)
14:18:07	16262/16262	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:06%20GMT	https://www.iot-lab.info/community/	www.iot-lab.info/community/index.html	(from https://www.iot-lab.info/)
14:18:07	126021/126021	---M--	200	added ('OK')	image/png	etag:%221ec45-54ad9f2709380%22	https://www.iot-lab.info/wp-content/uploads/2014/02/cutting-300x200.png	www.iot-lab.info/wp-content/uploads/2014/02/cutting-300x200.png	(from https://www.iot-lab.info/what-is-iot-lab/)
14:18:07	19903/19903	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:06%20GMT	https://www.iot-lab.info/education/	www.iot-lab.info/education/index.html	(from https://www.iot-lab.info/)
14:18:07	47674/47674	---M--	200	added ('OK')	image/png	etag:%22ba3a-5532eca2896e0%22	https://www.iot-lab.info/wp-content/uploads/2017/03/fit-federation1-300x276.png	www.iot-lab.info/wp-content/uploads/2017/03/fit-federation1-300x276.png	(from https://www.iot-lab.info/what-is-iot-lab/)
14:18:08	36016/36016	---M--	200	added ('OK')	image/png	etag:%228cb0-5605f2af47240%22	https://www.iot-lab.info/wp-content/uploads/2017/12/carte-sites.png	www.iot-lab.info/wp-content/uploads/2017/12/carte-sites.png	(from https://www.iot-lab.info/deployment/)
14:18:08	49917/49917	---M--	200	added ('OK')	image/png	etag:%22c2fd-54ad9f1bb0ec0%22	https://www.iot-lab.info/wp-content/uploads/2013/10/turtlebot_2_lg.png	www.iot-lab.info/wp-content/uploads/2013/10/turtlebot_2_lg.png	(from https://www.iot-lab.info/deployment/)
14:18:08	50865/50865	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:06%20GMT	https://www.iot-lab.info/publications/	www.iot-lab.info/publications/index.html	(from https://www.iot-lab.info/)
14:18:08	50699/50699	---M--	200	added ('OK')	image/png	etag:%22c60b-54ad9f1ce19c0%22	https://www.iot-lab.info/wp-content/uploads/2013/10/turtlebot_2_lg-225x300.png	www.iot-lab.info/wp-content/uploads/2013/10/turtlebot_2_lg-225x300.png	(from https://www.iot-lab.info/deployment/)
14:18:08	552568/552568	---M--	200	added ('OK')	image/png	etag:%2286e78-54ad9f1d184c0%22	https://www.iot-lab.info/wp-content/uploads/2013/10/CompositingNodes.png	www.iot-lab.info/wp-content/uploads/2013/10/CompositingNodes.png	(from https://www.iot-lab.info/what-is-iot-lab/)
14:18:08	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202019%2012:18:07%20GMT	https://www.iot-lab.info/robots	www.iot-lab.info/robots	(from https://www.iot-lab.info/deployment/)
14:18:09	70259/70259	---M--	200	added ('OK')	image/png	etag:%2211273-54ad9f254fd00%22	https://www.iot-lab.info/wp-content/uploads/2014/02/IMG_3320_DxO_cutted-300x200.png	www.iot-lab.info/wp-content/uploads/2014/02/IMG_3320_DxO_cutted-300x200.png	(from https://www.iot-lab.info/hardware/)
14:18:09	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202019%2012:18:08%20GMT	https://www.iot-lab.info/hardware/wsn430	www.iot-lab.info/hardware/wsn430	(from https://www.iot-lab.info/hardware/)
14:18:09	18527/18527	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202019%2012:18:07%20GMT	https://www.iot-lab.info/charter/	www.iot-lab.info/charter/index.html	(from https://www.iot-lab.info/)
14:18:09	55725/55725	---M--	200	added ('OK')	image/png	etag:%22d9ad-54ad9f26a3a80%22	https://www.iot-lab.info/wp-content/uploads/2014/02/IMG_3447_DxO_cutted-300x200.png	www.iot-lab.info/wp-content/uploads/2014/02/IMG_3447_DxO_cutted-300x200.png	(from https://www.iot-lab.info/hardware/)
14:18:09	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202019%2012:18:08%20GMT	https://www.iot-lab.info/hardware/m3	www.iot-lab.info/hardware/m3	(from https://www.iot-lab.info/hardware/)
14:18:09	73329/73329	---M--	200	added ('OK')	image/png	etag:%2211e71-54ad9f2471280%22	https://www.iot-lab.info/wp-content/uploads/2014/02/IMG_3500_DxO_cutted-300x200.png	www.iot-lab.info/wp-content/uploads/2014/02/IMG_3500_DxO_cutted-300x200.png	(from https://www.iot-lab.info/hardware/)
14:18:09	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202019%2012:18:08%20GMT	https://www.iot-lab.info/hardware/a8	www.iot-lab.info/hardware/a8	(from https://www.iot-lab.info/hardware/)
14:18:10	61434/61434	---M--	200	added ('OK')	image/png	etag:%22effa-5538f1ed68020%22	https://www.iot-lab.info/wp-content/uploads/2017/07/ATSAMR21-XPRO.png	www.iot-lab.info/wp-content/uploads/2017/07/ATSAMR21-XPRO.png	(from https://www.iot-lab.info/hardware/)
14:18:10	14618/14618	---M--	200	added ('OK')	image/jpeg	etag:%22391a-567c797d4ae60%22	https://www.iot-lab.info/wp-content/uploads/2018/03/firefly-4-zolertia.jpg	www.iot-lab.info/wp-content/uploads/2018/03/firefly-4-zolertia.jpg	(from https://www.iot-lab.info/hardware/)
